# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
189	2.1117	104.18	0.45802	131	0	0	0.45802	131	2.6549	113	0	0	2.6549	113	0	0	3.3333	90	3.3333	90
190	1.1784	101.83	0	0	0	0	0	0	1.5789	114	0	0	1.5789	114	0.65934	91	1.3483	89	2.0074	89.667
191	1.6754	95.5	0	0	0	0	0	0	0.49587	121	0	0	0.49587	121	1.9355	93	2.6374	91	4.5723	91.857
192	1.6225	86.286	0	0	0	0	0	0	0	0	0	0	0	0	0.78947	76	4.0909	88	4.8675	86.286
193	1.6537	96.75	0	0	0	0	0	0	0.46154	130	0	0	0.46154	130	0	0	4.5652	92	4.5652	92
194	2.5969	92.417	0	0	0	0	0	0	1.7143	105	0.65934	91	2.3645	101.5	1.978	91	3.4884	86	5.4623	87.875
195	1.7067	93.75	0	0	0	0	0	0	1.1538	104	0	0	1.1538	104	0.58824	102	3.4091	88	3.9852	90.333
196	1.7067	93.75	0	0	0	0	0	0	1.1538	104	0	0	1.1538	104	0.58824	102	3.4091	88	3.9852	90.333
197	1.0917	91.6	0	0	0	0	0	0	0.58824	102	0	0	0.58824	102	0	0	2.6966	89	2.6966	89
198	1.4529	110.12	0.42553	141	0	0	0.42553	141	1.9672	122	0	0	1.9672	122	0	0	2.1429	84	2.1429	84
199	0.6338	94.667	0	0	0	0	0	0	0.57692	104	0	0	0.57692	104	0	0	1.3333	90	1.3333	90
200	2.7524	94.462	0	0	0	0	0	0	0.46154	130	1.2121	99	1.6463	109.33	1.2245	98	5.4545	88	6.6667	90
201	1.4916	93.857	0	0	0	0	0	0	0.54054	111	1.2121	99	1.7476	103	0	0	2.7586	87	2.7586	87
202	2.0899	95.7	0	0	0	0	0	0	0.9375	128	0	0	0.9375	128	0.70588	85	4.7727	88	5.4779	87.625
203	1.4062	85.333	0	0	0	0	0	0	0	0	0.68966	87	0.68966	87	0	0	3.5294	85	3.5294	85
204	2.6206	91.583	0.59406	101	0	0	0.59406	101	0	0	1.2	100	1.2	100	0.6383	94	5.4545	88	6.0902	88.667
205	1.0753	93	0	0	0	0	0	0	0	0	0	0	0	0	0.57143	105	2.6667	90	3.2258	93
206	3.053	91.714	1.0169	118	0	0	1.0169	118	0	0	1.9355	93	1.9355	93	1.3793	87	4.9412	85	6.3199	85.444
207	1.9685	101.6	0.54545	110	0	0	0.54545	110	1.4754	122	0	0	1.4754	122	0	0	4	90	4	90
208	2.0325	98.4	0.51724	116	0	0	0.51724	116	1.1111	108	0.68182	88	1.7763	101.33	0	0	3.8298	94	3.8298	94
209	1.2203	98.333	0.41667	144	0	0	0.41667	144	1.2	100	0	0	1.2	100	0	0	2.1951	82	2.1951	82
210	2.6791	89.583	0.53097	113	0	0	0.53097	113	1.2121	99	0.66667	90	1.875	96	1.3636	88	4.3373	83	5.6973	84.25
211	1.2308	97.5	0.48387	124	0	0	0.48387	124	0.57143	105	0	0	0.57143	105	0	0	2.6966	89	2.6966	89
212	1.3067	91.833	0.57692	104	0	0	0.57692	104	0	0	0	0	0	0	0.65934	91	2.6966	89	3.3557	89.4
213	1.1447	104.83	0.44444	135	0	0	0.44444	135	1.1009	109	0	0	1.1009	109	0	0	1.9565	92	1.9565	92
214	1.0081	99.2	0	0	0	0	0	0	1.0619	113	0	0	1.0619	113	0	0	2	90	2	90
